ankle_angle,knee_angle,hip_angle
-0.3098748070075885,0.27081987622811843,0.6710914542857154
-0.31097789232587836,0.2646943521882399,0.6700152010485825
-0.31084386823514265,0.2611482922053714,0.6704732727103724
-0.31058697769699606,0.25967120041027414,0.670878497952208
-0.3112557822821582,0.2588853309774706,0.6682635093839191
-0.3119283892392968,0.26081468343095837,0.6619559169687754
-0.3126604016198504,0.26450302257251623,0.6543956929388313
-0.31290884417362896,0.27149835183721294,0.6468095312676638
-0.3149142451330764,0.27990828734845996,0.6393742831936775
-0.31753160902339594,0.2892120171951982,0.6359361000531072
-0.3171648360670565,0.2966721860170827,0.6360164150623593
-0.3161809030388838,0.30838232479426164,0.6365484088064113
-0.31563481324677856,0.3227077426568967,0.6367349600989467
-0.31465835314167023,0.333985942155695,0.6364762492142164
-0.312716400006396,0.34402763202581577,0.6333991659322873
-0.3099340848628902,0.3551085072399589,0.6273167041026095
-0.3080531580009209,0.36422098719119544,0.6203327098305813
-0.3056561123095829,0.3715247069247267,0.6142374680064346
-0.30223078245923674,0.37842010692848227,0.6067990390707765
-0.29836742952557316,0.38650131688828093,0.6007576304808184
-0.29325987861570546,0.3975201436224882,0.5951030047014259
-0.286943054438372,0.4098500830529206,0.5897640370160522
-0.27971548828496573,0.42256204695524247,0.586358584674683
-0.27161713074631066,0.43534221275988694,0.5815635598356472
-0.2631216186071059,0.4449823671712334,0.575357877498659
-0.2543906748550837,0.4511800843667797,0.5702462457065898
-0.24636371036969518,0.4576345749630324,0.5654268325006617
-0.23944159166993462,0.46188602349853536,0.5593784225215459
-0.2325044531758067,0.46405511386335707,0.5528754361157029
-0.2215128713869241,0.4677333098472678,0.544733595861155
-0.21019573802984493,0.4734674241204795,0.5369553190188463
-0.2000235171701874,0.4788886656923603,0.53153564607475
-0.19039708153492008,0.4831186244708272,0.5237835566066602
-0.18267615396554326,0.4807809823651601,0.5105723231937596
-0.17538830051935594,0.47553556694580035,0.49642269475188083
-0.16887082963966726,0.47212102583724125,0.48331962021142516
-0.16348220772979083,0.4706801281497386,0.4710610445478993
-0.1580101289509912,0.46768249522863625,0.4589560465982312
-0.15234575056983068,0.4625855775562302,0.44830347005975035
-0.1473737604204901,0.4568631493770159,0.43839470799792224
-0.14382662156068804,0.44839179733777623,0.4262497499453257
-0.1419782343051228,0.4365887882596864,0.4146034973554005
-0.14051521621732999,0.4247561337630339,0.399106573079564
-0.1380127157220521,0.4152816489739797,0.38022009678141266
-0.13774394905350817,0.4000756580310494,0.360988394130759
-0.13715266376711632,0.38288889950675964,0.345712060437978
-0.13543514725670303,0.3694579511731657,0.33375426097722727
-0.13459679390012091,0.36041558227751036,0.32544327848993015
-0.1338049141493567,0.3535602400438629,0.31683798840092203
-0.13078965985529134,0.3469453465585133,0.3085118627770802
-0.12745733695832584,0.3422178460815113,0.3049631996506599
-0.12397750660838103,0.33900570756340276,0.30388615001576724
-0.12027078311641048,0.3414137375338058,0.3040080381589947
-0.11595607771689931,0.3458404171516256,0.3032499169572853
-0.110012725116853,0.3505975775671626,0.30309960297339966
-0.1042099603165827,0.3514591576204653,0.3049110258871339
-0.09876969189395801,0.35005328526749224,0.3057517073512859
-0.09323227585079241,0.35298190132799956,0.30694065545989346
-0.08582182389381998,0.35619533091342426,0.30926982371607314
-0.08035241592645814,0.35689991394391996,0.30990553445646407
-0.06690666848769222,0.34435072103225517,0.25820559715097646
-0.06752350430072873,0.34661863354186284,0.24937050869968935
-0.06817763842692859,0.3481217773754306,0.24243843474282656
-0.07049536336755757,0.34880273227517744,0.23832902590270066
-0.07311026841615842,0.3491489422889771,0.23385890376943452
-0.07602255426554727,0.34603428145494064,0.22676275491130493
-0.07804865557871121,0.33652104891361745,0.21670402347684448
-0.08239531263858346,0.32619032135409753,0.20666243343207613
-0.0871941446356228,0.31515452338453276,0.20044564349796978
-0.08818246581327482,0.2993690481323119,0.1929379552679782
-0.08452985691618498,0.2858860211316858,0.18367074293500707
-0.0751858186216765,0.28084651159146734,0.17746184405324783
-0.06608375594310267,0.2789806284256482,0.17199274963791034
-0.06016831618512786,0.27756408876078176,0.1676169657683526
-0.05349661264355454,0.27327064380718014,0.1628844640753906
-0.047686231726860484,0.2693690804947506,0.15662458367176857
-0.044577333384264506,0.2661500461090469,0.14944960389520556
-0.04226948344405557,0.2643116266779013,0.14236835500217904
-0.04044590492122513,0.26297291437915593,0.13562352750506879
-0.03615716896944576,0.2594042063716566,0.12848562938972208
-0.02588242514038619,0.2531846865967635,0.11884637465995418
-0.012032411855261493,0.24617931284072103,0.10850146811925443
-0.002092010281800505,0.24036647605311856,0.09976842923406481
0.004608318760555008,0.23594141919515987,0.09119528996749704
0.013188424374046548,0.22862451191140076,0.07867943128172916
0.020258435374716832,0.2204834766576269,0.06646567992493502
0.02479279670739576,0.21221067194488086,0.05803346512936702
0.030074700111727637,0.2067754524139982,0.050474077109234905
0.03642519794752985,0.20252522171081377,0.04249257167758369
0.040567748244034085,0.19647142575237453,0.032655803621021384
0.04128321193176365,0.19012761452276816,0.022647586698437028
0.04169576486030557,0.18568100807199084,0.014258605887887299
0.04382086958002951,0.17978464330389077,0.005761308450203728
0.045858363041072714,0.17251943459684238,-0.0037420984841549654
0.04545396354260678,0.16663634110354142,-0.014672186593755132
0.03948918890367992,0.16255710386760525,-0.024750382135957594
0.03362389960743695,0.16056564361656234,-0.03343739969676118
0.033649983340925615,0.16062322944292706,-0.041072488213245606
0.04135583556492328,0.16085282894337727,-0.05072984383639012
0.05311161477507831,0.15947108021816625,-0.059356337966346207
0.06355615105367374,0.15987157954968456,-0.06535079044126668
0.06788972006755145,0.16227039929281872,-0.06878537692360087
0.07347642802715093,0.16563100134961672,-0.07162533073604527
0.08190480026278912,0.17130900983450825,-0.07714820814022527
0.09155565471238702,0.18172817415147202,-0.08430897241768598
0.09963344491253778,0.18895530118664183,-0.09176949776761045
0.10792412301899645,0.1925555154491998,-0.09721968266132475
0.11580651215512106,0.19537187446725746,-0.10231308724543542
0.12328364438708661,0.198645437441209,-0.1069107456784204
0.12902888669920287,0.20288709405260175,-0.11156297203880472
0.13419506384917668,0.2086217303905693,-0.11675737791672613
0.13829021425471577,0.21306802978793815,-0.12185508576505422
0.14068683823376826,0.2172221082238872,-0.12505808798349527
0.14503319166908035,0.2259187148282118,-0.1302807752781625
0.12875654838038475,0.2369174098894291,-0.1382795686494438
0.0893196715615705,0.2492516658225714,-0.14504466560556395
0.04945270436912441,0.26115738881116,-0.14978198716094582
0.038611166699386246,0.27134098930051387,-0.15643535979697365
0.04264197891233401,0.2786726421885142,-0.16067530054855794
0.04440484346653406,0.2890505588170682,-0.1609120545378806
0.042961024747354415,0.3047325610345677,-0.16418632487531326
0.041601398783976506,0.3209853038680932,-0.16966095371452994
0.03922980951478827,0.33344780274310715,-0.17496480552585547
0.086898172718052,0.3453051043920832,-0.17590071574107924
0.13619087151821674,0.36001018231990134,-0.17375676051090938
0.17908464117893885,0.3773627789424756,-0.17289704353957047
0.17468744790319857,0.39616114837561955,-0.17257610322854555
0.1691790964219777,0.4165515595850282,-0.16784195205912233
0.16320132572759238,0.43857244677830476,-0.15977364798014904
0.15185818445899635,0.46136997576419025,-0.15017141005201395
0.13770827983190514,0.4824355338854991,-0.14467809315145086
0.12876309264217323,0.513566800802173,-0.13029765083193512
0.12152506496459026,0.543240195867984,-0.11195123562860854
0.11302232736023754,0.5713507484287006,-0.0948905429059872
0.10499841943425636,0.6060963762598455,-0.07838467349825784
0.09275738003581768,0.6475351604140487,-0.05846900607126315
0.07031817959397824,0.6878642934043673,-0.03618793110064278
0.04344254768401434,0.7255287375570889,-0.012727575704589711
0.010736018788993107,0.760568054364513,0.006979138995290235
-0.02633003490614705,0.8026032225780675,0.030678812015835444
-0.05378059732595464,0.8471991476330061,0.054815210787594104
-0.06938582822148032,0.8875165174741095,0.07765281046067862
-0.0810898378460081,0.926346300257439,0.09868832197643496
-0.09592310822343642,0.9646341544790449,0.12176025057961759
-0.11686011603111268,0.9965031415614716,0.14484743187517246
-0.13927524878277708,1.0229003048919996,0.1686428113303604
-0.15023287978584854,1.0467888845619662,0.1898367697970098
-0.1461708599741165,1.0730694905665423,0.21111659954751527
-0.13653981025041606,1.097087200120468,0.22892043807440965
-0.12792673780036257,1.1174440519547417,0.2525482941030557
-0.12189213051613734,1.1384036798687003,0.28290291117141564
-0.11656423401399074,1.1591554508007214,0.30992779531957204
-0.11367382129075665,1.1764968565874785,0.33334044519727524
-0.11132897013959209,1.1917709560361764,0.35870703902089485
-0.10237496309510341,1.205820242781689,0.38344748871710177
-0.08586387794667782,1.2180687036119178,0.4100977661327261
-0.0625222451593963,1.224669122483263,0.43186462515637913
-0.03338396465171822,1.2261007467060923,0.45234286577164173
-0.0017386169880300173,1.2201596840915787,0.47040415637608124
0.027005625364159513,1.214268908309002,0.48794882527452765
0.049491858357450624,1.1945871005060429,0.5575362084218072
0.05165841727861853,1.1982442837722278,0.5629457344504671
0.05327409287637863,1.2011141842325301,0.5673211530618509
0.05526324074367572,1.2106241083913165,0.5736250736995521
0.05764081534254828,1.2229832139585994,0.5811810884976083
0.0577825212448797,1.2246698645321885,0.5918374901100263
0.053809501014963956,1.2175648022236514,0.6084169543865876
0.045292387375572396,1.210004035396711,0.6277706944633761
0.04028207326103672,1.202994004266781,0.6474081078063239
0.03819640196463414,1.191096094893556,0.6631738422727715
0.033034239675334476,1.166473632442127,0.6768404324549913
0.021551697168367134,1.1369495770614115,0.6884683795165492
0.0077817035720446626,1.1172114060227516,0.6976764489252867
-0.005190167182570704,1.1014132599363045,0.7066943269318848
-0.013473738504927724,1.0794950857781123,0.7147811785540563
-0.023851326750451207,1.050419952556343,0.7193177470599768
-0.034265081946388776,1.0210620014689464,0.7238057157975692
-0.040256900654070726,0.9934370663805456,0.7281737290593147
-0.046592114337053125,0.9651781208205001,0.7310094190162113
-0.05567070401185337,0.9313230652050635,0.7315761900377877
-0.06638718373633168,0.8946030304421839,0.7305459747011582
-0.08065165062235646,0.8574108215673877,0.7283319256875944
-0.09544883713243202,0.818217847299,0.7270705200510852
-0.10882234846915395,0.7818840785508767,0.7270237967519617
-0.12244615323534447,0.7479440327423053,0.7261959029978677
-0.13664427200396645,0.713572062330357,0.723855303546868
-0.15470242385877775,0.6768909157500733,0.7211220988779337
-0.17338818461600347,0.6366418665526252,0.7167679275232155
-0.1898005362131192,0.592704226867312,0.7089459972384486
-0.20390357156798,0.546681232431621,0.7008591205261054
-0.21564296220570967,0.5047439515415064,0.6961492852134175
-0.22833066945343994,0.46274191573663614,0.6902585398965098
-0.24316202525222153,0.42653679600959915,0.685590348061198
-0.258629117284233,0.3989788983732856,0.6839720365872988
-0.2723625283614606,0.37592019240139507,0.6822207853688362
-0.28361995136895146,0.35163543728311186,0.6800476030913538
-0.29232669980203774,0.3256366431968907,0.678139711341089
-0.2989481229672801,0.30222980258785137,0.6775047823681355
-0.3036577731523158,0.28803981614877916,0.677181052918157
-0.3077951843077553,0.2788716338451369,0.6745940930728702
