ankle_angle,knee_angle,hip_angle
0.0687562962883399,0.190896788946097,0.0270075974127848
0.0715569072041748,0.189760895376599,0.0222941308659795
0.0743798942712335,0.189095996029334,0.0175533306729913
0.0772029545003519,0.188770300085186,0.0127732833308268
0.080033790717939,0.188857586384132,0.0079703614704497
0.0828538526820352,0.18956123776289,0.0031601706197486
0.0856169168823951,0.190662632171243,-0.0016726028936729
0.0883151891086946,0.192196893606451,-0.0065158511246681
0.0908528606016289,0.194326885774054,-0.0113897539153608
0.0932176298278602,0.196852217850168,-0.0163055491929872
0.0954166349485022,0.199759262616747,-0.0212550571218164
0.097312898373839,0.203221591663902,-0.0262559399426435
0.0989500777675779,0.207091807575789,-0.0312915857035534
0.100364632153563,0.211317071416101,-0.0363473039207996
0.101398059303688,0.216109607237464,-0.0414150073646926
0.102125616658084,0.221353456986547,-0.046475081766335
0.102597619211795,0.226965734158078,-0.0515234417849298
0.102622164467044,0.233194556863628,-0.0565472735467404
0.102240508564353,0.239968788919101,-0.0615254322780994
0.101525063617163,0.247173098147581,-0.0664630190821287
0.100236374039953,0.255085201894557,-0.0713249816412018
0.0983493830901188,0.263689518380644,-0.0760612141870402
0.0959880259010966,0.272814891395683,-0.0806906893349718
0.0928402401362936,0.282763587580934,-0.0851167147321557
0.0888062509366155,0.293582772463298,-0.0892363524692321
0.0841109299409913,0.30503813654389,-0.0930977068585967
0.0784073032672522,0.317453064608093,-0.096517713264465
0.0715458832532177,0.330977038512188,-0.0993188646794778
0.0638847967622237,0.345285971577738,-0.101647579478626
0.0551050789657446,0.360706609459253,-0.103279576970358
0.0449795284175804,0.377527250087645,-0.103973371494676
0.0339757557214787,0.395281865505612,-0.10403499259127
0.0218225515544165,0.414267425732529,-0.10326220969882
0.0081740859981622,0.43489612736199,-0.101370761075222
-0.00639891841434,0.456535970071813,-0.098801027135521
-0.0221385446841336,0.479437818501103,-0.0953809389747333
-0.0394317997984992,0.503976739185947,-0.0908625155301142
-0.0576917543387725,0.529481804761304,-0.0856867450481184
-0.0771075229249219,0.556084440518948,-0.0797308396231807
-0.0979768922438651,0.583982211434614,-0.0727865104638773
-0.119737931569887,0.612592415697908,-0.0652167506624021
-0.142423866580526,0.64188414120251,-0.0569572996787179
-0.166035528567307,0.671836323949709,-0.0477995547917904
-0.190052246331728,0.702043345323336,-0.0380379000655029
-0.214289676487366,0.732384747066841,-0.0276914858614963
-0.238159676932673,0.762623401514743,-0.0165897702457954
-0.261259416608354,0.792581586563557,-0.0049849118548703
-0.283261137200785,0.822145695041446,0.0070367400493442
-0.303000160293231,0.850983938213384,0.01955808826292
-0.320204166154187,0.8790598342522,0.0324270400999145
-0.334791924282592,0.906356695816643,0.0455404106633471
-0.345599480217402,0.932539053881223,0.0589199900488047
-0.352458561620256,0.957521815951846,0.0724879325873507
-0.356078820482085,0.981433539793649,0.0861634612647801
-0.35586803658437,1.00390326288676,0.0999276930954781
-0.352207928443242,1.02480996068648,0.113721657446167
-0.346202977829417,1.04434341898843,0.127521515826364
-0.338100480894411,1.06216383590203,0.141286100591597
-0.328618830310686,1.07814683992016,0.154997717315411
-0.318608192159406,1.09251935696603,0.168676448779359
-0.308554520885088,1.10506238761933,0.182288194664129
-0.299002908213951,1.11567958283172,0.195851932430756
-0.290212255185057,1.12460271791181,0.209363751441882
-0.282406476850268,1.13177890818348,0.222805316545433
-0.275805132426588,1.13711449955212,0.236165840973136
-0.27024602728638,1.14082746022832,0.249416083994314
-0.265629034194654,1.14298952924457,0.262551754064514
-0.261888044285239,1.14348168901522,0.275522337121477
-0.258666650559766,1.14249140332474,0.288307090260637
-0.25571389242207,1.14016344313677,0.300911279186224
-0.25282407709174,1.13637094325894,0.313274505059953
-0.249718711552312,1.13127320303709,0.325408353736083
-0.246307818287863,1.12503820465806,0.337335646617437
-0.242453979317348,1.11751317106004,0.349029367005083
-0.238150175385687,1.10888982685406,0.360552108848781
-0.233470264678447,1.09924118566202,0.371935407867581
-0.228402346863518,1.08841284436185,0.383190122589494
-0.223118763582826,1.07660840050772,0.394374954436425
-0.217697051664573,1.06382814318588,0.405496934556138
-0.212201551318959,1.0499077955337,0.416558014347471
-0.206793469723,1.03506712546023,0.427569465411541
-0.20151916653071,1.0192424377149,0.438513453466345
-0.196449100917052,1.00223508276582,0.449350776680615
-0.191649352911149,0.984308893803524,0.460074410031856
-0.187157577746091,0.965340702071533,0.470655393428436
-0.183024689124922,0.945098627166197,0.481011047301115
-0.179223310805163,0.923914370271081,0.491162498848771
-0.175798191847696,0.901577383078456,0.501060225337995
-0.172779436650869,0.877905540678464,0.510576521981228
-0.17008047221461,0.85320912001333,0.519769676478123
-0.167732447812324,0.82726794005096,0.528545010714902
-0.165764095660502,0.799926504341301,0.536755499993593
-0.164090984603137,0.771461072689477,0.544481989164399
-0.162737463245913,0.741710120211542,0.551605801642947
-0.161778301936592,0.710511427337677,0.557969845828233
-0.161118978893177,0.678136421298823,0.56366614427846
-0.160759132778649,0.64451430106153,0.568597444550723
-0.1607224133017,0.60954372319952,0.572597068891694
-0.160876384962379,0.573517916671668,0.575768440024854
-0.161144018564494,0.536513123485024,0.578108835083203
-0.16144944162308,0.498548013338937,0.579444201850748
-0.161615455250326,0.459974257571727,0.579904317887504
-0.16156537559144,0.420990155143281,0.579607535987249
-0.161107445053803,0.381850236585445,0.578397747738539
-0.160128336988102,0.342994709831898,0.57645175478941
-0.158680169133828,0.304601895789828,0.573970548573407
-0.156517369757818,0.267307320683374,0.570894746714689
-0.153687737191772,0.231669341520566,0.567465221401345
-0.150377110920071,0.197639270265461,0.563861551210609
-0.146443861620014,0.166192831889711,0.560195098967637
-0.142032145489207,0.138146482246015,0.556720308618217
-0.137378409451415,0.112899370495736,0.553495174681127
-0.132490278851671,0.0914580364053243,0.550723247539279
-0.127610502770778,0.0749491758349735,0.548666953151652
-0.122887433805166,0.0618885375664051,0.547145263981028
-0.118437155251695,0.052954967467679,0.546303323550796
-0.114717376796953,0.0492418003839163,0.546260184051074
-0.111648146727965,0.0485150224081078,0.546602665865155
-0.109374308775119,0.050982859978311,0.547329695921753
-0.108660260402688,0.0572389849923748,0.548219145285334
-0.109001425374592,0.0651391176982046,0.548985679725077
-0.110471182211751,0.0746326329547106,0.549570707591291
-0.113982220691696,0.0856341738823714,0.549452689956479
-0.118591279773725,0.0969307418673885,0.548816332184902
